model,lens,stage1_label,sample_id,layer,candidate_id,source_pos,source_feature_id,target_effect,rank_effect,score,clean_source_minus_controls,real_source_effect,real_minus_shifted,real_minus_shuffled,real_target_minus_wrong,status,clean_target_rank,mask_condition,position_group,target_minus_wrong,top_k,wrong_effect
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,15,,,,0.0625,0.0,,,,,,-0.0625,ok,,union_mask,,,8,0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,15,,,,0.0625,0.0,,,,,,-0.0625,ok,,union_mask,,,16,0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,15,,,,0.0625,0.0,,,,,,-0.0625,ok,,union_mask,,,32,0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,15,,,,0.0625,0.0,,,,,,-0.0625,ok,,union_mask,,,64,0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,15,,,,0.0,0.0,,,,,,0.0,ok,,shifted_mask,,,1,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,15,,,,0.0,0.0,,,,,,0.0,ok,,shifted_mask,,,4,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,15,,,,0.0,0.0,,,,,,0.0,ok,,shifted_mask,,,8,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,15,,,,0.0,0.0,,,,,,0.0,ok,,shifted_mask,,,16,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,15,,,,0.0,0.0,,,,,,0.0,ok,,shifted_mask,,,32,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,15,,,,0.0,0.0,,,,,,0.0,ok,,shifted_mask,,,64,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,15,,,,0.0625,0.0,,,,,,0.0625,ok,,shuffled_mask,,,1,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,15,,,,0.0,1.0,,,,,,0.125,ok,,shuffled_mask,,,4,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,15,,,,0.0,1.0,,,,,,0.125,ok,,shuffled_mask,,,8,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,15,,,,0.0,1.0,,,,,,0.125,ok,,shuffled_mask,,,16,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,15,,,,0.0,1.0,,,,,,0.125,ok,,shuffled_mask,,,32,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,15,,,,0.0,1.0,,,,,,0.125,ok,,shuffled_mask,,,64,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,17,,,,0.0625,14.0,,,,,,0.0625,ok,,answer_mask,,,1,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,17,,,,0.03125,13.0,,,,,,0.03125,ok,,answer_mask,,,4,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,17,,,,0.03125,13.0,,,,,,0.03125,ok,,answer_mask,,,8,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,17,,,,0.03125,13.0,,,,,,0.03125,ok,,answer_mask,,,16,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,17,,,,0.03125,13.0,,,,,,0.03125,ok,,answer_mask,,,32,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,17,,,,0.03125,13.0,,,,,,0.03125,ok,,answer_mask,,,64,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,17,,,,0.0625,14.0,,,,,,0.0625,ok,,union_mask,,,1,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,17,,,,0.03125,13.0,,,,,,0.03125,ok,,union_mask,,,4,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,17,,,,0.03125,13.0,,,,,,0.03125,ok,,union_mask,,,8,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,17,,,,0.03125,13.0,,,,,,0.03125,ok,,union_mask,,,16,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,17,,,,0.03125,13.0,,,,,,0.03125,ok,,union_mask,,,32,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,17,,,,0.03125,13.0,,,,,,0.03125,ok,,union_mask,,,64,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,17,,,,0.0,0.0,,,,,,0.0,ok,,shifted_mask,,,1,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,17,,,,0.0,0.0,,,,,,0.0,ok,,shifted_mask,,,4,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,17,,,,0.0,0.0,,,,,,0.0,ok,,shifted_mask,,,8,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,17,,,,0.0,0.0,,,,,,0.0,ok,,shifted_mask,,,16,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,17,,,,0.0,0.0,,,,,,0.0,ok,,shifted_mask,,,32,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,17,,,,0.0,0.0,,,,,,0.0,ok,,shifted_mask,,,64,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,17,,,,-0.0625,0.0,,,,,,0.0,ok,,shuffled_mask,,,1,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,17,,,,0.0625,0.0,,,,,,0.0625,ok,,shuffled_mask,,,4,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,17,,,,0.0625,0.0,,,,,,0.0625,ok,,shuffled_mask,,,8,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,17,,,,0.0625,0.0,,,,,,0.0625,ok,,shuffled_mask,,,16,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,17,,,,0.0625,0.0,,,,,,0.0625,ok,,shuffled_mask,,,32,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00310,17,,,,0.0625,0.0,,,,,,0.0625,ok,,shuffled_mask,,,64,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,17,,,,0.0,0.0,,,,,,0.0,ok,,answer_mask,,,1,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,17,,,,-0.125,0.0,,,,,,-0.0625,ok,,answer_mask,,,4,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,17,,,,-0.125,0.0,,,,,,-0.0625,ok,,answer_mask,,,8,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,17,,,,-0.125,0.0,,,,,,-0.0625,ok,,answer_mask,,,16,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,17,,,,-0.125,0.0,,,,,,-0.0625,ok,,answer_mask,,,32,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,17,,,,-0.125,0.0,,,,,,-0.0625,ok,,answer_mask,,,64,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,17,,,,0.0,0.0,,,,,,0.0,ok,,union_mask,,,1,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,17,,,,-0.125,0.0,,,,,,-0.0625,ok,,union_mask,,,4,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,17,,,,-0.125,0.0,,,,,,-0.0625,ok,,union_mask,,,8,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,17,,,,-0.125,0.0,,,,,,-0.0625,ok,,union_mask,,,16,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,17,,,,-0.125,0.0,,,,,,-0.0625,ok,,union_mask,,,32,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,17,,,,-0.125,0.0,,,,,,-0.0625,ok,,union_mask,,,64,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,17,,,,0.0,1.0,,,,,,-0.0625,ok,,shifted_mask,,,1,0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,17,,,,-0.125,0.0,,,,,,-0.125,ok,,shifted_mask,,,4,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,17,,,,-0.125,0.0,,,,,,-0.125,ok,,shifted_mask,,,8,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,17,,,,-0.125,0.0,,,,,,-0.125,ok,,shifted_mask,,,16,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,17,,,,-0.125,0.0,,,,,,-0.125,ok,,shifted_mask,,,32,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,17,,,,-0.125,0.0,,,,,,-0.125,ok,,shifted_mask,,,64,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,17,,,,-0.0625,0.0,,,,,,0.0,ok,,shuffled_mask,,,1,-0.0625
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,17,,,,-0.125,0.0,,,,,,0.0,ok,,shuffled_mask,,,4,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,17,,,,-0.125,0.0,,,,,,0.0,ok,,shuffled_mask,,,8,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,17,,,,-0.125,0.0,,,,,,0.0,ok,,shuffled_mask,,,16,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,17,,,,-0.125,0.0,,,,,,0.0,ok,,shuffled_mask,,,32,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_00893,17,,,,-0.125,0.0,,,,,,0.0,ok,,shuffled_mask,,,64,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,17,,,,0.0625,1.0,,,,,,0.0625,ok,,answer_mask,,,1,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,17,,,,0.0,1.0,,,,,,0.0,ok,,answer_mask,,,4,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,17,,,,0.0,1.0,,,,,,0.0,ok,,answer_mask,,,8,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,17,,,,0.0,1.0,,,,,,0.0,ok,,answer_mask,,,16,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,17,,,,0.0,1.0,,,,,,0.0,ok,,answer_mask,,,32,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,17,,,,0.0,1.0,,,,,,0.0,ok,,answer_mask,,,64,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,17,,,,0.0625,1.0,,,,,,0.0625,ok,,union_mask,,,1,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,17,,,,0.0,1.0,,,,,,0.0,ok,,union_mask,,,4,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,17,,,,0.0,1.0,,,,,,0.0,ok,,union_mask,,,8,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,17,,,,0.0,1.0,,,,,,0.0,ok,,union_mask,,,16,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,17,,,,0.0,1.0,,,,,,0.0,ok,,union_mask,,,32,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,17,,,,0.0,1.0,,,,,,0.0,ok,,union_mask,,,64,0.0
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,17,,,,0.0625,0.0,,,,,,-0.0625,ok,,shifted_mask,,,1,0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,17,,,,0.0625,2.0,,,,,,-0.0625,ok,,shifted_mask,,,4,0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,17,,,,0.0625,2.0,,,,,,-0.0625,ok,,shifted_mask,,,8,0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,17,,,,0.0625,2.0,,,,,,-0.0625,ok,,shifted_mask,,,16,0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,17,,,,0.0625,2.0,,,,,,-0.0625,ok,,shifted_mask,,,32,0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,17,,,,0.0625,2.0,,,,,,-0.0625,ok,,shifted_mask,,,64,0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,17,,,,0.0,0.0,,,,,,0.125,ok,,shuffled_mask,,,1,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,17,,,,-0.0625,0.0,,,,,,0.0625,ok,,shuffled_mask,,,4,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,17,,,,-0.0625,0.0,,,,,,0.0625,ok,,shuffled_mask,,,8,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,17,,,,-0.0625,0.0,,,,,,0.0625,ok,,shuffled_mask,,,16,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,17,,,,-0.0625,0.0,,,,,,0.0625,ok,,shuffled_mask,,,32,-0.125
qwen,plt_group_restore,multi_evidence_supported,okvqa_val_258605,17,,,,-0.0625,0.0,,,,,,0.0625,ok,,shuffled_mask,,,64,-0.125
